Season,Player Name,GW,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,fpl_id,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,match_identifier
2020-21,Ryan Fraser,24,0,0,0.0,15,Sub,Chelsea,Newcastle United,2,0,2021-02-15,1683,2020,507,0,0.08580759912729263,0,2,0,0.0,0.04472950100898743,0.0,14667
2020-21,Ryan Fraser,28,0,2,0.049915000796318054,80,FW,Newcastle United,Aston Villa,1,1,2021-03-12,1683,2020,507,0,0.035114601254463196,0,2,0,0.049915000796318054,0.09659869968891144,0.026068799197673798,14712
2020-21,Ryan Fraser,29,0,2,0.08583690226078033,90,FWL,Brighton,Newcastle United,3,0,2021-03-20,1683,2020,507,0,0.0,0,0,0,0.08583690226078033,0.08583690226078033,0.008428599685430527,14715
2020-21,Rúben Dias,4,0,1,0.08490259945392609,90,DC,Leeds,Manchester City,1,1,2020-10-03,8961,2020,556,0,0.0,0,0,0,0.08490259945392609,0.1444060057401657,0.1444060057401657,14469
2020-21,Rúben Dias,5,0,0,0.0,90,DC,Manchester City,Arsenal,1,0,2020-10-17,8961,2020,556,0,0.0,0,0,0,0.0,0.5353479981422424,0.5353479981422424,14480
2020-21,Rúben Dias,6,0,0,0.0,90,DC,West Ham,Manchester City,1,1,2020-10-24,8961,2020,556,0,0.0,0,0,0,0.0,0.2844330072402954,0.2844330072402954,14493
2020-21,Rúben Dias,7,0,0,0.0,90,DC,Sheffield United,Manchester City,0,1,2020-10-31,8961,2020,556,0,0.0,0,0,0,0.0,1.2012399435043335,1.2012399435043335,14502
2020-21,Rúben Dias,8,0,0,0.0,90,DC,Manchester City,Liverpool,1,1,2020-11-08,8961,2020,556,0,0.0,0,0,0,0.0,0.42538800835609436,0.42538800835609436,14511
2020-21,Rúben Dias,10,0,1,0.053328901529312134,72,DC,Manchester City,Burnley,5,0,2020-11-28,8961,2020,556,0,0.0,0,0,0,0.053328901529312134,0.28634101152420044,0.28634101152420044,14533
2020-21,Rúben Dias,11,0,2,0.5326769948005676,90,DC,Manchester City,Fulham,2,0,2020-12-05,8961,2020,556,0,0.0,0,0,0,0.5326769948005676,0.1328659951686859,0.1328659951686859,14540
2020-21,Rúben Dias,14,0,0,0.0,90,DC,Southampton,Manchester City,0,1,2020-12-19,8961,2020,556,0,0.0,0,0,0,0.0,0.14316299557685852,0.14316299557685852,14572
2020-21,Rúben Dias,15,0,0,0.0,90,DC,Manchester City,Newcastle United,2,0,2020-12-26,8961,2020,556,0,0.0,0,0,0,0.0,0.9309319853782654,0.9309319853782654,14581
2020-21,Rúben Dias,17,0,0,0.0,90,DC,Chelsea,Manchester City,1,3,2021-01-03,8961,2020,556,0,0.0,0,0,0,0.0,0.5480260252952576,0.5480260252952576,14603
2020-21,Rúben Dias,18,0,0,0.0,90,DC,Manchester City,Brighton,1,0,2021-01-13,8961,2020,556,0,0.0,0,0,0,0.0,0.9741340279579163,0.9741340279579163,14614
2020-21,Rúben Dias,19,0,1,0.1310259997844696,90,DC,Manchester City,Aston Villa,2,0,2021-01-20,8961,2020,556,0,0.0,0,0,0,0.1310259997844696,0.41322600841522217,0.41322600841522217,14089
2020-21,Rúben Dias,19,0,1,0.04958119988441467,90,DC,Manchester City,Crystal Palace,4,0,2021-01-17,8961,2020,556,0,0.0,0,0,0,0.04958119988441467,0.08359009772539139,0.08359009772539139,14621
2020-21,Rúben Dias,21,0,1,0.13011899590492249,90,DC,Manchester City,Sheffield United,1,0,2021-01-30,8961,2020,556,0,0.0,0,0,0,0.13011899590492249,0.1067970022559166,0.1067970022559166,14642
2020-21,Rúben Dias,22,0,0,0.0,90,DC,Burnley,Manchester City,0,2,2021-02-03,8961,2020,556,0,0.0,0,0,0,0.0,1.1120400428771973,1.1120400428771973,14646
2020-21,Rúben Dias,23,0,0,0.0,90,DC,Liverpool,Manchester City,1,4,2021-02-07,8961,2020,556,0,0.0,0,0,0,0.0,0.11192300170660019,0.11192300170660019,14659
2020-21,Rúben Dias,24,0,0,0.0,90,DC,Everton,Manchester City,1,3,2021-02-17,8961,2020,556,0,0.01772960089147091,0,1,0,0.0,0.2893039882183075,0.271575003862381,14593
2020-21,Rúben Dias,25,0,0,0.0,90,DC,Arsenal,Manchester City,0,1,2021-02-21,8961,2020,556,0,0.0,0,0,0,0.0,1.643630027770996,1.643630027770996,14675
2020-21,Rúben Dias,26,1,1,0.35841599106788635,90,DC,Manchester City,West Ham,2,1,2021-02-27,8961,2020,556,0,0.0,0,0,1,0.35841599106788635,0.10381700098514557,0.10381700098514557,14689
2020-21,Rúben Dias,27,0,0,0.0,90,DC,Manchester City,Southampton,5,2,2021-03-10,8961,2020,556,0,0.0,0,0,0,0.0,1.2342000007629395,1.2342000007629395,14761
2020-21,Rúben Dias,28,0,0,0.0,76,DC,Fulham,Manchester City,0,3,2021-03-13,8961,2020,556,0,0.0,0,0,0,0.0,0.34371599555015564,0.34371599555015564,14708
2020-21,Rúben Dias,30,0,0,0.0,90,DC,Leicester,Manchester City,0,2,2021-04-03,8961,2020,556,0,0.0,0,0,0,0.0,0.06540480256080627,0.06540480256080627,14730
2020-21,Rúben Dias,32,0,1,0.09073860198259354,90,DC,Aston Villa,Manchester City,1,2,2021-04-21,8961,2020,556,0,0.0,0,0,0,0.09073860198259354,0.48472899198532104,0.48472899198532104,14746
2020-21,Rúben Dias,35,0,0,0.0,90,DC,Manchester City,Chelsea,1,2,2021-05-08,8961,2020,556,0,0.06546410173177719,0,1,0,0.0,0.5611540079116821,0.4956899881362915,14781
2020-21,Rúben Dias,37,0,1,0.034638501703739166,90,DC,Brighton,Manchester City,3,2,2021-05-18,8961,2020,556,0,0.0,0,0,0,0.034638501703739166,0.5506020188331604,0.5506020188331604,14795
2020-21,Rúben Dias,38,0,1,0.03999859839677811,90,DC,Manchester City,Everton,5,0,2021-05-23,8961,2020,556,0,0.0,0,0,0,0.03999859839677811,0.433555006980896,0.433555006980896,14811
2020-21,Sam Johnstone,1,0,0,0.0,90,GK,West Bromwich Albion,Leicester,0,3,2020-09-13,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14092
2020-21,Sam Johnstone,2,0,0,0.0,90,GK,Everton,West Bromwich Albion,5,2,2020-09-19,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14096
2020-21,Sam Johnstone,3,0,0,0.0,90,GK,West Bromwich Albion,Chelsea,3,3,2020-09-26,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14108
2020-21,Sam Johnstone,4,0,0,0.0,90,GK,Southampton,West Bromwich Albion,2,0,2020-10-04,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14473
2020-21,Sam Johnstone,5,0,0,0.0,90,GK,West Bromwich Albion,Burnley,0,0,2020-10-19,978,2020,417,0,0.0,0,0,0,0.0,0.01852869987487793,0.01852869987487793,14484
2020-21,Sam Johnstone,6,0,0,0.0,90,GK,Brighton,West Bromwich Albion,1,1,2020-10-26,978,2020,417,0,0.0,0,0,0,0.0,0.02199449948966503,0.02199449948966503,14487
2020-21,Sam Johnstone,7,0,0,0.0,90,GK,Fulham,West Bromwich Albion,2,0,2020-11-02,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14497
2020-21,Sam Johnstone,10,0,0,0.0,90,GK,West Bromwich Albion,Sheffield United,1,0,2020-11-28,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14527
2020-21,Sam Johnstone,11,0,0,0.0,90,GK,West Bromwich Albion,Crystal Palace,1,5,2020-12-06,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14543
2020-21,Sam Johnstone,12,0,0,0.0,90,GK,Newcastle United,West Bromwich Albion,2,1,2020-12-12,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14550
2020-21,Sam Johnstone,14,0,0,0.0,90,GK,West Bromwich Albion,Aston Villa,0,3,2020-12-20,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14574
2020-21,Sam Johnstone,15,0,0,0.0,90,GK,Liverpool,West Bromwich Albion,1,1,2020-12-27,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14580
2020-21,Sam Johnstone,16,0,0,0.0,90,GK,West Bromwich Albion,Leeds,0,5,2020-12-29,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14590
2020-21,Sam Johnstone,17,0,0,0.0,90,GK,West Bromwich Albion,Arsenal,0,4,2021-01-02,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14600
2020-21,Sam Johnstone,19,0,0,0.0,90,GK,West Ham,West Bromwich Albion,2,1,2021-01-19,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14611
2020-21,Sam Johnstone,21,0,0,0.0,90,GK,West Bromwich Albion,Fulham,2,2,2021-01-30,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14640
2020-21,Sam Johnstone,22,0,0,0.0,90,GK,Sheffield United,West Bromwich Albion,2,1,2021-02-02,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14649
2020-21,Sam Johnstone,25,0,0,0.0,90,GK,Burnley,West Bromwich Albion,0,0,2021-02-20,978,2020,417,0,0.0,0,0,0,0.0,0.07437259703874588,0.07437259703874588,14678
2020-21,Sam Johnstone,26,0,0,0.0,90,GK,West Bromwich Albion,Everton,0,1,2021-03-04,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14723
2020-21,Sam Johnstone,26,0,0,0.0,90,GK,West Bromwich Albion,Brighton,1,0,2021-02-27,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14692
2020-21,Sam Johnstone,27,0,0,0.0,90,GK,West Bromwich Albion,Newcastle United,0,0,2021-03-07,978,2020,417,0,0.0,0,0,0,0.0,0.015611699782311916,0.015611699782311916,14703
2020-21,Sam Johnstone,28,0,0,0.0,90,GK,Crystal Palace,West Bromwich Albion,1,0,2021-03-13,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14706
2020-21,Sam Johnstone,30,0,0,0.0,90,GK,Chelsea,West Bromwich Albion,2,5,2021-04-03,978,2020,417,0,0.11011700332164764,1,1,0,0.0,0.11011700332164764,0.0,14727
2020-21,Sam Johnstone,31,0,0,0.0,90,GK,West Bromwich Albion,Southampton,3,0,2021-04-12,978,2020,417,0,0.0,0,0,0,0.0,0.09333139657974243,0.09333139657974243,14743
2020-21,Sam Johnstone,32,0,0,0.0,90,GK,Leicester,West Bromwich Albion,3,0,2021-04-22,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14750
2020-21,Sam Johnstone,33,0,0,0.0,90,GK,Aston Villa,West Bromwich Albion,2,2,2021-04-25,978,2020,417,0,0.0,0,0,0,0.0,0.32479000091552734,0.32479000091552734,14756
2020-21,Sam Johnstone,35,0,0,0.0,90,GK,Arsenal,West Bromwich Albion,3,1,2021-05-09,978,2020,417,0,0.0,0,0,0,0.0,0.46889498829841614,0.46889498829841614,14775
2020-21,Sam Johnstone,36,0,0,0.0,90,GK,West Bromwich Albion,Liverpool,1,2,2021-05-16,978,2020,417,0,0.0,0,0,0,0.0,0.2825390100479126,0.2825390100479126,14789
2020-21,Sam Johnstone,37,0,0,0.0,90,GK,West Bromwich Albion,West Ham,1,3,2021-05-19,978,2020,417,0,0.0,0,0,0,0.0,0.0,0.0,14804
2020-21,Sam Johnstone,38,0,0,0.0,90,GK,Leeds,West Bromwich Albion,3,1,2021-05-23,978,2020,417,0,0.0,0,0,0,0.0,0.07232259958982468,0.07232259958982468,14808
2020-21,Sander Berge,2,0,2,0.07453619688749313,90,MC,Aston Villa,Sheffield United,1,0,2020-09-21,8285,2020,360,0,0.0,0,0,0,0.07453619688749313,0.04783929884433746,0.0,14104
2020-21,Sander Berge,3,0,0,0.0,90,MC,Sheffield United,Leeds,0,1,2020-09-27,8285,2020,360,0,0.10471100360155106,0,2,0,0.0,0.2280460000038147,0.12333499640226364,14110
2020-21,Sander Berge,4,0,0,0.0,90,MC,Arsenal,Sheffield United,2,1,2020-10-04,8285,2020,360,0,0.0,0,0,0,0.0,0.009414720349013805,0.009414720349013805,14465
2020-21,Sander Berge,5,0,1,0.020563000813126564,90,MC,Sheffield United,Fulham,1,1,2020-10-18,8285,2020,360,0,0.02634890004992485,0,1,0,0.020563000813126564,0.7882149815559387,0.741303026676178,14482
2020-21,Sander Berge,6,1,2,0.8443899750709534,90,MC,Liverpool,Sheffield United,2,1,2020-10-24,8285,2020,360,0,0.06326749920845032,0,2,0,0.08322089910507202,0.2538360059261322,0.12845399975776672,14490
2020-21,Sander Berge,8,0,1,0.05147629976272583,90,MC,Chelsea,Sheffield United,4,1,2020-11-07,8285,2020,360,0,0.5657669901847839,1,1,0,0.05147629976272583,0.07809589803218842,0.07809589803218842,14507
2020-21,Sander Berge,9,0,0,0.0,90,MC,Sheffield United,West Ham,0,1,2020-11-22,8285,2020,360,0,0.02053610049188137,0,1,0,0.0,0.19843299686908722,0.19843299686908722,14522
2020-21,Sander Berge,11,0,0,0.0,90,MC,Sheffield United,Leicester,1,2,2020-12-06,8285,2020,360,0,0.010452300310134888,0,1,0,0.0,0.09647390246391296,0.08602160215377808,14541
2020-21,Sander Berge,12,0,2,0.1406800001859665,90,MC,Southampton,Sheffield United,3,0,2020-12-13,8285,2020,360,0,0.0,0,0,0,0.1406800001859665,0.1406800001859665,0.0,14551
2020-21,Sander Berge,35,0,0,0.0,61,MC,Sheffield United,Crystal Palace,0,2,2021-05-08,8285,2020,360,0,0.0,0,0,0,0.0,0.054239001125097275,0.054239001125097275,14782
2020-21,Scott McTominay,2,0,2,0.06003370136022568,90,DMC,Manchester United,Crystal Palace,1,3,2020-09-19,5560,2020,309,0,0.1807660013437271,0,3,0,0.06003370136022568,0.36082199215888977,0.34539100527763367,14098
2020-21,Scott McTominay,5,0,1,0.03022810071706772,90,DMC,Newcastle United,Manchester United,1,4,2020-10-17,5560,2020,309,0,0.21665500104427338,0,3,0,0.03022810071706772,0.7099509835243225,0.5384470224380493,14481
2020-21,Scott McTominay,6,0,2,0.0661017969250679,84,DMC,Manchester United,Chelsea,0,0,2020-10-24,5560,2020,309,0,0.0,0,0,0,0.0661017969250679,0.08913479745388031,0.05886029824614525,14491
2020-21,Scott McTominay,7,0,0,0.0,90,MC,Manchester United,Arsenal,0,1,2020-11-01,5560,2020,309,0,0.009800850413739681,0,1,0,0.0,0.009800850413739681,0.0,14500
2020-21,Scott McTominay,8,0,0,0.0,90,DMC,Everton,Manchester United,1,3,2020-11-07,5560,2020,309,0,0.02255379967391491,0,1,0,0.0,0.27312201261520386,0.2505680024623871,14509
2020-21,Scott McTominay,11,0,1,0.07762960344552994,90,DMC,West Ham,Manchester United,1,3,2020-12-05,5560,2020,309,0,0.0,0,0,0,0.07762960344552994,0.7931270003318787,0.7154979705810547,14544
2020-21,Scott McTominay,13,0,0,0.0,1,Sub,Sheffield United,Manchester United,2,3,2020-12-17,5560,2020,309,0,0.0,0,0,0,0.0,0.0,0.0,14560
2020-21,Scott McTominay,14,2,3,0.4769519865512848,90,DMC,Manchester United,Leeds,6,2,2020-12-20,5560,2020,309,0,1.0588500499725342,1,3,2,0.4769519865512848,1.6001700162887573,0.06436769664287567,14570
2020-21,Scott McTominay,15,0,0,0.0,90,DMC,Leicester,Manchester United,2,2,2020-12-26,5560,2020,309,0,0.0,0,0,0,0.0,0.13003599643707275,0.13003599643707275,14579
2020-21,Scott McTominay,17,0,0,0.0,66,MC,Manchester United,Aston Villa,2,1,2021-01-01,5560,2020,309,0,0.0,0,0,0,0.0,0.0,0.0,14596
2020-21,Scott McTominay,18,0,0,0.0,1,Sub,Burnley,Manchester United,0,1,2021-01-12,5560,2020,309,0,0.0,0,0,0,0.0,0.3807480037212372,0.3807480037212372,14088
2020-21,Scott McTominay,19,0,0,0.0,3,Sub,Fulham,Manchester United,1,2,2021-01-20,5560,2020,309,0,0.0,0,0,0,0.0,0.0,0.0,14607
2020-21,Scott McTominay,19,0,0,0.0,90,DMC,Liverpool,Manchester United,0,0,2021-01-17,5560,2020,309,0,0.0,0,0,0,0.0,0.5702670216560364,0.5702670216560364,14620
2020-21,Scott McTominay,21,0,0,0.0,36,DMC,Arsenal,Manchester United,0,0,2021-01-30,5560,2020,309,0,0.0,0,0,0,0.0,0.019513800740242004,0.019513800740242004,14635
2020-21,Scott McTominay,22,1,2,0.0836196020245552,90,DMC,Manchester United,Southampton,9,0,2021-02-02,5560,2020,309,0,0.08289290219545364,0,1,1,0.0836196020245552,2.2034900188446045,2.1863999366760254,14651
2020-21,Scott McTominay,23,1,1,0.0367760993540287,90,DMC,Manchester United,Everton,3,3,2021-02-06,5560,2020,309,0,0.0,0,0,1,0.0367760993540287,0.32114601135253906,0.32114601135253906,14660
2020-21,Scott McTominay,26,0,0,0.0,16,Sub,Crystal Palace,Manchester United,0,0,2021-03-03,5560,2020,309,0,0.0,0,0,0,0.0,0.09700919687747955,0.09700919687747955,14717
2020-21,Scott McTominay,26,0,2,0.07947420328855515,90,DMC,Chelsea,Manchester United,0,0,2021-02-28,5560,2020,309,0,0.025163499638438225,0,1,0,0.07947420328855515,0.1046380028128624,0.0,14685
2020-21,Scott McTominay,28,0,2,0.1538649946451187,90,DMC,Manchester United,West Ham,1,0,2021-03-14,5560,2020,309,0,0.017750699073076248,0,1,0,0.1538649946451187,0.6973879933357239,0.6527119874954224,14711
2020-21,Scott McTominay,30,0,0,0.0,4,Sub,Manchester United,Brighton,2,1,2021-04-04,5560,2020,309,0,0.0,0,0,0,0.0,0.0,0.0,14731
2020-21,Scott McTominay,32,0,2,0.41253000497817993,90,DMC,Manchester United,Burnley,3,1,2021-04-18,5560,2020,309,0,0.03466920182108879,0,1,0,0.41253000497817993,0.6085529923439026,0.19602300226688385,14751
2020-21,Scott McTominay,33,0,1,0.09956510365009308,90,DMC,Leeds,Manchester United,0,0,2021-04-25,5560,2020,309,0,0.0,0,0,0,0.09956510365009308,0.0,0.0,14758
2020-21,Scott McTominay,35,0,2,0.08313930034637451,90,DMC,Manchester United,Liverpool,2,4,2021-05-13,5560,2020,309,0,0.0,0,0,0,0.08313930034637451,0.06894990056753159,0.06894990056753159,14770
2020-21,Scott McTominay,35,0,0,0.0,90,DMC,Aston Villa,Manchester United,1,3,2021-05-09,5560,2020,309,0,0.0,0,0,0,0.0,0.3627240061759949,0.3627240061759949,14776
2020-21,Scott McTominay,37,0,1,0.033069200813770294,63,DMC,Manchester United,Fulham,1,1,2021-05-18,5560,2020,309,0,0.02900709956884384,0,1,0,0.033069200813770294,0.22215299308300018,0.16007700562477112,14800
2020-21,Seamus Coleman,3,0,0,0.0,90,DR,Crystal Palace,Everton,1,2,2020-09-26,585,2020,152,0,0.49140799045562744,1,1,0,0.0,0.6451590061187744,0.6451590061187744,14107
2020-21,Seamus Coleman,4,0,1,0.022311199456453323,60,DR,Everton,Brighton,4,2,2020-10-03,585,2020,152,0,0.0,0,0,0,0.022311199456453323,0.0761512964963913,0.05384000018239021,14468
2020-21,Seamus Coleman,5,0,0,0.0,30,DR,Everton,Liverpool,2,2,2020-10-17,585,2020,152,0,0.0,0,0,0,0.0,0.08643689751625061,0.08643689751625061,14477
2020-21,Seamus Coleman,14,0,0,0.0,6,Sub,Everton,Arsenal,2,1,2020-12-19,585,2020,152,0,0.0,0,0,0,0.0,0.0,0.0,14569
2020-21,Seamus Coleman,15,0,0,0.0,24,Sub,Sheffield United,Everton,0,1,2020-12-26,585,2020,152,0,0.0,0,0,0,0.0,0.0,0.0,14582
2020-21,Seamus Coleman,17,0,1,0.07333579659461975,90,DR,Everton,West Ham,0,1,2021-01-01,585,2020,152,0,0.020958099514245987,0,1,0,0.07333579659461975,0.109375,0.08841720223426819,14595
2020-21,Seamus Coleman,20,0,0,0.0,1,Sub,Everton,Leicester,1,1,2021-01-27,585,2020,152,0,0.0,0,0,0,0.0,0.0,0.0,14627
2020-21,Seamus Coleman,21,0,0,0.0,90,DR,Everton,Newcastle United,0,2,2021-01-30,585,2020,152,0,0.0,0,0,0,0.0,0.0,0.0,14644
2020-21,Seamus Coleman,24,0,1,0.04108579829335213,58,DR,Everton,Fulham,0,2,2021-02-14,585,2020,152,0,0.03548609837889671,0,1,0,0.04108579829335213,0.0765720009803772,0.03548609837889671,14669
2020-21,Seamus Coleman,25,0,1,0.28487899899482727,90,DR,Liverpool,Everton,0,2,2021-02-20,585,2020,152,0,0.0,0,0,0,0.28487899899482727,0.28487899899482727,0.0,14680
2020-21,Seamus Coleman,28,0,1,0.04060110077261925,14,Sub,Everton,Burnley,1,2,2021-03-13,585,2020,152,0,0.030365800485014915,0,1,0,0.04060110077261925,0.07096689939498901,0.0,14707
2020-21,Seamus Coleman,30,0,0,0.0,78,MR,Everton,Crystal Palace,1,1,2021-04-05,585,2020,152,0,0.295864999294281,1,3,0,0.0,0.7764779925346375,0.5462440252304077,14728
2020-21,Seamus Coleman,31,0,0,0.0,90,DR,Brighton,Everton,0,0,2021-04-12,585,2020,152,0,0.1648540049791336,0,3,0,0.0,0.1648540049791336,0.0,14735
2020-21,Seamus Coleman,33,0,0,0.0,90,DR,Arsenal,Everton,0,1,2021-04-23,585,2020,152,0,0.12708799540996552,0,2,0,0.0,0.12708799540996552,0.12708799540996552,14755
2020-21,Seamus Coleman,34,0,1,0.0147342998534441,90,DR,Everton,Aston Villa,1,2,2021-05-01,585,2020,152,0,0.03609040006995201,0,1,0,0.0147342998534441,0.5885350108146667,0.5377100110054016,14769
2020-21,Seamus Coleman,35,0,0,0.0,77,MR,Aston Villa,Everton,0,0,2021-05-13,585,2020,152,0,0.08397679775953293,0,1,0,0.0,0.146479994058609,0.06250350177288055,14616
2020-21,Seamus Coleman,35,0,1,0.15795999765396118,90,DR,West Ham,Everton,0,1,2021-05-09,585,2020,152,0,0.0,0,0,0,0.15795999765396118,0.15795999765396118,0.0,14783
2020-21,Seamus Coleman,36,0,0,0.0,90,MR,Everton,Sheffield United,0,1,2021-05-16,585,2020,152,0,0.011459100060164928,0,1,0,0.0,0.09344209730625153,0.09344209730625153,14787
2020-21,Sean Longstaff,1,0,0,0.0,1,Sub,West Ham,Newcastle United,0,2,2020-09-12,7078,2020,480,0,0.0,0,0,0,0.0,0.13530999422073364,0.13530999422073364,14091
2020-21,Sean Longstaff,4,0,1,0.03144820034503937,1,Sub,Newcastle United,Burnley,3,1,2020-10-03,7078,2020,480,0,0.0,0,0,0,0.03144820034503937,0.03144820034503937,0.0,14472
2020-21,Sean Longstaff,7,0,1,0.12358199805021286,90,MC,Newcastle United,Everton,2,1,2020-11-01,7078,2020,480,0,0.06570210307836533,0,2,0,0.12358199805021286,0.15367700159549713,0.03009519912302494,14501
2020-21,Sean Longstaff,8,0,1,0.03150729835033417,90,MC,Southampton,Newcastle United,2,0,2020-11-06,7078,2020,480,0,0.042982399463653564,0,1,0,0.03150729835033417,0.06258270144462585,0.03107539936900139,14512
2020-21,Sean Longstaff,9,0,1,0.022440100088715553,90,MC,Newcastle United,Chelsea,0,2,2020-11-21,7078,2020,480,0,0.0,0,0,0,0.022440100088715553,0.0,0.0,14521
2020-21,Sean Longstaff,10,0,1,0.021590499207377434,90,MC,Crystal Palace,Newcastle United,0,2,2020-11-27,7078,2020,480,0,0.0,0,0,0,0.021590499207377434,0.0,0.0,14530
2020-21,Sean Longstaff,13,0,0,0.0,90,MC,Leeds,Newcastle United,5,2,2020-12-16,7078,2020,480,0,0.01271629985421896,0,1,0,0.0,0.049630798399448395,0.049630798399448395,14558
2020-21,Sean Longstaff,14,0,1,0.03971650078892708,90,MC,Newcastle United,Fulham,1,1,2020-12-19,7078,2020,480,0,0.05042320117354393,0,2,0,0.03971650078892708,0.1356540024280548,0.1356540024280548,14571
2020-21,Sean Longstaff,17,0,1,0.018240800127387047,90,MC,Newcastle United,Leicester,1,2,2021-01-03,7078,2020,480,0,0.0,0,0,0,0.018240800127387047,0.0,0.0,14597
2020-21,Sean Longstaff,18,0,0,0.0,90,MR,Sheffield United,Newcastle United,1,0,2021-01-12,7078,2020,480,0,0.0,0,0,0,0.0,0.47224101424217224,0.47224101424217224,14610
2020-21,Sean Longstaff,29,0,0,0.0,8,Sub,Brighton,Newcastle United,3,0,2021-03-20,7078,2020,480,0,0.0,0,0,0,0.0,0.0,0.0,14715
2020-21,Sean Longstaff,31,0,1,0.04982610046863556,90,MC,Burnley,Newcastle United,1,2,2021-04-11,7078,2020,480,0,0.03863250091671944,0,1,0,0.04982610046863556,0.5185589790344238,0.468733012676239,14736
2020-21,Sean Longstaff,32,0,1,0.060203101485967636,84,MC,Newcastle United,West Ham,3,2,2021-04-17,7078,2020,480,0,0.08049389719963074,0,2,0,0.060203101485967636,0.1576710045337677,0.016974300146102905,14752
2020-21,Sean Longstaff,33,0,1,0.2527160048484802,90,MC,Liverpool,Newcastle United,1,1,2021-04-24,7078,2020,480,0,0.0,0,0,0,0.2527160048484802,0.2527160048484802,0.0,14760
2020-21,Sean Longstaff,34,0,0,0.0,90,MC,Newcastle United,Arsenal,0,2,2021-05-02,7078,2020,480,0,0.066287100315094,0,2,0,0.0,0.028985099866986275,0.0159015990793705,14771
2020-21,Sean Longstaff,35,0,0,0.0,12,Sub,Leicester,Newcastle United,2,4,2021-05-07,7078,2020,480,0,0.0,0,0,0,0.0,0.0,0.0,14779
2020-21,Sean Longstaff,37,0,0,0.0,14,Sub,Newcastle United,Sheffield United,1,0,2021-05-19,7078,2020,480,0,0.0,0,0,0,0.0,0.013306800276041031,0.013306800276041031,14801
2020-21,Sean Longstaff,38,0,1,0.03506910055875778,90,MC,Fulham,Newcastle United,0,2,2021-05-23,7078,2020,480,0,0.04541010037064552,0,1,0,0.03506910055875778,0.11742100119590759,0.07201109826564789,14807
2020-21,Sergio Reguilón,5,0,0,0.0,90,DL,Tottenham,West Ham,3,3,2020-10-18,7187,2020,542,0,0.5141159892082214,1,1,0,0.0,0.5484650135040283,0.03434940055012703,14483
2020-21,Sergio Reguilón,7,0,1,0.06438030302524567,90,DL,Tottenham,Brighton,2,1,2020-11-01,7187,2020,542,0,0.28349900245666504,1,1,0,0.06438030302524567,0.34787899255752563,0.28349900245666504,14503
2020-21,Sergio Reguilón,10,0,0,0.0,90,DL,Chelsea,Tottenham,0,0,2020-11-29,7187,2020,542,0,0.0,0,0,0,0.0,0.1287440061569214,0.1287440061569214,14529
2020-21,Sergio Reguilón,11,0,0,0.0,90,DL,Tottenham,Arsenal,2,0,2020-12-06,7187,2020,542,0,0.0,0,0,0,0.0,0.05130570009350777,0.05130570009350777,14542
2020-21,Sergio Reguilón,12,0,2,0.05895800143480301,85,DL,Crystal Palace,Tottenham,1,1,2020-12-13,7187,2020,542,0,0.0,0,0,0,0.05895800143480301,0.20688599348068237,0.14792799949645996,14545
2020-21,Sergio Reguilón,13,0,0,0.0,13,Sub,Liverpool,Tottenham,2,1,2020-12-16,7187,2020,542,0,0.0,0,0,0,0.0,0.0,0.0,14563
