model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,GW,horizon
WeightedEnsemble_L2,-1.4081105872729924,mean_absolute_error,0.15532898902893066,287.3198757171631,0.0006563663482666016,0.07136249542236328,2,True,5,35,6
LightGBMXT,-1.4083736559833182,mean_absolute_error,0.08399772644042969,281.78500485420227,0.08399772644042969,281.78500485420227,1,True,3,35,6
LightGBM,-1.4305521191895008,mean_absolute_error,0.07067489624023438,5.463508367538452,0.07067489624023438,5.463508367538452,1,True,4,35,6
KNeighborsUnif,-1.6918400020122528,mean_absolute_error,1.2121341228485107,1.4883615970611572,1.2121341228485107,1.4883615970611572,1,True,1,35,6
KNeighborsDist,-1.7008334021539893,mean_absolute_error,1.2492272853851318,1.4501404762268066,1.2492272853851318,1.4501404762268066,1,True,2,35,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,98.90515065193176,,0.07136249542236328,2,True,10,35,6
LightGBM_FULL,,mean_absolute_error,,24.50874400138855,,24.50874400138855,1,True,9,35,6
LightGBMXT_FULL,,mean_absolute_error,,74.32504415512085,,74.32504415512085,1,True,8,35,6
KNeighborsUnif_FULL,,mean_absolute_error,,0.49592065811157227,,0.49592065811157227,1,True,6,35,6
KNeighborsDist_FULL,,mean_absolute_error,,1.069467544555664,,1.069467544555664,1,True,7,35,6
WeightedEnsemble_L2,-1.3234690377120395,mean_absolute_error,0.822756290435791,237.8230423927307,0.0009541511535644531,0.26880335807800293,2,True,5,36,1
LightGBMXT,-1.3248564537215817,mean_absolute_error,0.5351340770721436,161.99490809440613,0.5351340770721436,161.99490809440613,1,True,3,36,1
LightGBM,-1.3260337647262261,mean_absolute_error,0.286668062210083,75.55933094024658,0.286668062210083,75.55933094024658,1,True,4,36,1
KNeighborsDist,-1.571527037758287,mean_absolute_error,13.054338455200195,7.254475116729736,13.054338455200195,7.254475116729736,1,True,2,36,1
KNeighborsUnif,-1.572080003017187,mean_absolute_error,4.917499780654907,5.251294374465942,4.917499780654907,5.251294374465942,1,True,1,36,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,239.80748867988586,,0.26880335807800293,2,True,10,36,1
LightGBM_FULL,,mean_absolute_error,,118.47493481636047,,118.47493481636047,1,True,9,36,1
LightGBMXT_FULL,,mean_absolute_error,,121.06375050544739,,121.06375050544739,1,True,8,36,1
KNeighborsUnif_FULL,,mean_absolute_error,,4.043072700500488,,4.043072700500488,1,True,6,36,1
KNeighborsDist_FULL,,mean_absolute_error,,15.164719343185425,,15.164719343185425,1,True,7,36,1
WeightedEnsemble_L2,-1.3502289451477583,mean_absolute_error,0.20493555068969727,224.30706810951233,0.0008158683776855469,0.833918571472168,2,True,5,36,2
LightGBMXT,-1.3508559321252396,mean_absolute_error,0.03825712203979492,146.35793471336365,0.03825712203979492,146.35793471336365,1,True,3,36,2
LightGBM,-1.3541209780052303,mean_absolute_error,0.1658625602722168,77.11521482467651,0.1658625602722168,77.11521482467651,1,True,4,36,2
KNeighborsUnif,-1.618080000525713,mean_absolute_error,4.687768220901489,3.305305004119873,4.687768220901489,3.305305004119873,1,True,1,36,2
KNeighborsDist,-1.6253238082198997,mean_absolute_error,12.253387212753296,19.353384971618652,12.253387212753296,19.353384971618652,1,True,2,36,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,189.20523500442505,,0.833918571472168,2,True,10,36,2
LightGBM_FULL,,mean_absolute_error,,75.14389252662659,,75.14389252662659,1,True,9,36,2
LightGBMXT_FULL,,mean_absolute_error,,113.2274239063263,,113.2274239063263,1,True,8,36,2
KNeighborsUnif_FULL,,mean_absolute_error,,4.734029769897461,,4.734029769897461,1,True,6,36,2
KNeighborsDist_FULL,,mean_absolute_error,,5.6916234493255615,,5.6916234493255615,1,True,7,36,2
LightGBMXT,-1.4111844490086893,mean_absolute_error,0.573760986328125,240.62054705619812,0.573760986328125,240.62054705619812,1,True,3,36,3
WeightedEnsemble_L2,-1.4111844490086893,mean_absolute_error,0.6061162948608398,241.0535638332367,0.032355308532714844,0.4330167770385742,2,True,4,36,3
KNeighborsUnif,-1.6650399981200694,mean_absolute_error,5.638160705566406,5.366065979003906,5.638160705566406,5.366065979003906,1,True,1,36,3
KNeighborsDist,-1.674056939163804,mean_absolute_error,4.853243350982666,9.937852621078491,4.853243350982666,9.937852621078491,1,True,2,36,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,155.9360146522522,,0.4330167770385742,2,True,8,36,3
LightGBMXT_FULL,,mean_absolute_error,,155.50299787521362,,155.50299787521362,1,True,7,36,3
KNeighborsUnif_FULL,,mean_absolute_error,,2.1520931720733643,,2.1520931720733643,1,True,5,36,3
KNeighborsDist_FULL,,mean_absolute_error,,23.50597906112671,,23.50597906112671,1,True,6,36,3
WeightedEnsemble_L2,-1.4714853583306073,mean_absolute_error,14.291500568389893,1988.4522285461426,0.0008366107940673828,0.5415768623352051,2,True,6,36,4
LightGBM,-1.4733625043123961,mean_absolute_error,0.15932631492614746,79.23682689666748,0.15932631492614746,79.23682689666748,1,True,4,36,4
LightGBMXT,-1.4783880212351679,mean_absolute_error,0.06295609474182129,66.71736669540405,0.06295609474182129,66.71736669540405,1,True,3,36,4
RandomForestMSE,-1.501034665280208,mean_absolute_error,14.131337642669678,1908.67382478714,14.131337642669678,1908.67382478714,1,True,5,36,4
KNeighborsUnif,-1.695359999448061,mean_absolute_error,6.72991681098938,7.3567914962768555,6.72991681098938,7.3567914962768555,1,True,1,36,4
KNeighborsDist,-1.7011970578208566,mean_absolute_error,6.714935302734375,9.505050897598267,6.714935302734375,9.505050897598267,1,True,2,36,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,1420.4149236679077,,0.5415768623352051,2,True,12,36,4
RandomForestMSE_FULL,,mean_absolute_error,,1394.2500846385956,,1394.2500846385956,1,True,11,36,4
LightGBM_FULL,,mean_absolute_error,,25.62326216697693,,25.62326216697693,1,True,10,36,4
LightGBMXT_FULL,,mean_absolute_error,,78.5992693901062,,78.5992693901062,1,True,9,36,4
KNeighborsUnif_FULL,,mean_absolute_error,,5.6246795654296875,,5.6246795654296875,1,True,7,36,4
KNeighborsDist_FULL,,mean_absolute_error,,6.209290981292725,,6.209290981292725,1,True,8,36,4
LightGBM,-1.4049654374884397,mean_absolute_error,0.10905838012695312,174.6744682788849,0.10905838012695312,174.6744682788849,1,True,4,36,5
WeightedEnsemble_L2,-1.4049654374884397,mean_absolute_error,0.1406567096710205,175.1216893196106,0.03159832954406738,0.447221040725708,2,True,5,36,5
LightGBMXT,-1.4252884378777526,mean_absolute_error,0.11869406700134277,91.75329542160034,0.11869406700134277,91.75329542160034,1,True,3,36,5
KNeighborsUnif,-1.624320001333952,mean_absolute_error,3.7387404441833496,1.8380839824676514,3.7387404441833496,1.8380839824676514,1,True,1,36,5
KNeighborsDist,-1.6473681040819734,mean_absolute_error,4.6961729526519775,4.597487449645996,4.6961729526519775,4.597487449645996,1,True,2,36,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,258.3440532684326,,0.447221040725708,2,True,10,36,5
LightGBM_FULL,,mean_absolute_error,,257.8968322277069,,257.8968322277069,1,True,9,36,5
LightGBMXT_FULL,,mean_absolute_error,,198.5758078098297,,198.5758078098297,1,True,8,36,5
KNeighborsUnif_FULL,,mean_absolute_error,,2.8630013465881348,,2.8630013465881348,1,True,6,36,5
KNeighborsDist_FULL,,mean_absolute_error,,2.840470314025879,,2.840470314025879,1,True,7,36,5
LightGBMXT,-1.4083736559833182,mean_absolute_error,0.11729168891906738,275.1187975406647,0.11729168891906738,275.1187975406647,1,True,3,36,6
WeightedEnsemble_L2,-1.4083736559833182,mean_absolute_error,0.11791682243347168,275.374582529068,0.0006251335144042969,0.2557849884033203,2,True,4,36,6
KNeighborsUnif,-1.6918400020122528,mean_absolute_error,2.60224986076355,2.475226879119873,2.60224986076355,2.475226879119873,1,True,1,36,6
KNeighborsDist,-1.7008334021539893,mean_absolute_error,2.139207124710083,1.9396770000457764,2.139207124710083,1.9396770000457764,1,True,2,36,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,98.80821633338928,,0.2557849884033203,2,True,8,36,6
LightGBMXT_FULL,,mean_absolute_error,,98.55243134498596,,98.55243134498596,1,True,7,36,6
KNeighborsUnif_FULL,,mean_absolute_error,,2.0700902938842773,,2.0700902938842773,1,True,5,36,6
KNeighborsDist_FULL,,mean_absolute_error,,1.846588373184204,,1.846588373184204,1,True,6,36,6
WeightedEnsemble_L2,-1.2954539343933809,mean_absolute_error,0.8898820877075195,275.78879714012146,0.004914045333862305,0.37749505043029785,2,True,5,37,1
LightGBM,-1.2956795913174748,mean_absolute_error,0.744938850402832,119.76451516151428,0.744938850402832,119.76451516151428,1,True,4,37,1
LightGBMXT,-1.3019533028389472,mean_absolute_error,0.1400291919708252,155.64678692817688,0.1400291919708252,155.64678692817688,1,True,3,37,1
KNeighborsUnif,-1.589520001655817,mean_absolute_error,1.0869357585906982,7.505492925643921,1.0869357585906982,7.505492925643921,1,True,1,37,1
KNeighborsDist,-1.6031674037734047,mean_absolute_error,2.3304152488708496,2.79581880569458,2.3304152488708496,2.79581880569458,1,True,2,37,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,377.55214405059814,,0.37749505043029785,2,True,10,37,1
LightGBM_FULL,,mean_absolute_error,,165.49095702171326,,165.49095702171326,1,True,9,37,1
LightGBMXT_FULL,,mean_absolute_error,,211.6836919784546,,211.6836919784546,1,True,8,37,1
KNeighborsUnif_FULL,,mean_absolute_error,,8.920026302337646,,8.920026302337646,1,True,6,37,1
KNeighborsDist_FULL,,mean_absolute_error,,55.947574615478516,,55.947574615478516,1,True,7,37,1
WeightedEnsemble_L2,-1.51130280919075,mean_absolute_error,15.44479513168335,112.52775716781616,0.0009539127349853516,1.6046621799468994,2,True,4,37,2
LightGBMXT,-1.515637146282196,mean_absolute_error,0.2245032787322998,99.84307146072388,0.2245032787322998,99.84307146072388,1,True,3,37,2
KNeighborsUnif,-1.6502399990916252,mean_absolute_error,15.219337940216064,11.080023527145386,15.219337940216064,11.080023527145386,1,True,1,37,2
KNeighborsDist,-1.662052120127529,mean_absolute_error,32.69648241996765,22.68805480003357,32.69648241996765,22.68805480003357,1,True,2,37,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,133.5232515335083,,1.6046621799468994,2,True,8,37,2
LightGBMXT_FULL,,mean_absolute_error,,103.04387855529785,,103.04387855529785,1,True,7,37,2
KNeighborsUnif_FULL,,mean_absolute_error,,28.87471079826355,,28.87471079826355,1,True,5,37,2
KNeighborsDist_FULL,,mean_absolute_error,,50.98933482170105,,50.98933482170105,1,True,6,37,2
LightGBMXT,-1.4880592885136605,mean_absolute_error,0.49608683586120605,120.52079033851624,0.49608683586120605,120.52079033851624,1,True,3,37,3
WeightedEnsemble_L2,-1.4880592885136605,mean_absolute_error,0.7550094127655029,122.08035016059875,0.2589225769042969,1.5595598220825195,2,True,4,37,3
KNeighborsUnif,-1.6650399981200694,mean_absolute_error,15.420209646224976,25.267593383789062,15.420209646224976,25.267593383789062,1,True,1,37,3
KNeighborsDist,-1.674056939163804,mean_absolute_error,10.074292421340942,28.61352038383484,10.074292421340942,28.61352038383484,1,True,2,37,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,96.79134678840637,,1.5595598220825195,2,True,8,37,3
LightGBMXT_FULL,,mean_absolute_error,,95.23178696632385,,95.23178696632385,1,True,7,37,3
KNeighborsUnif_FULL,,mean_absolute_error,,54.39823317527771,,54.39823317527771,1,True,5,37,3
KNeighborsDist_FULL,,mean_absolute_error,,24.804229021072388,,24.804229021072388,1,True,6,37,3
LightGBMXT,-1.4783880212351679,mean_absolute_error,0.10990500450134277,153.59816360473633,0.10990500450134277,153.59816360473633,1,True,3,37,4
WeightedEnsemble_L2,-1.4783880212351679,mean_absolute_error,0.11059212684631348,157.39370822906494,0.0006871223449707031,3.7955446243286133,2,True,5,37,4
KNeighborsUnif,-1.695359999448061,mean_absolute_error,15.165990114212036,8.629532814025879,15.165990114212036,8.629532814025879,1,True,1,37,4
KNeighborsDist,-1.7011970578208566,mean_absolute_error,9.159223318099976,17.11194372177124,9.159223318099976,17.11194372177124,1,True,2,37,4
LightGBM,-1.7455607217788696,mean_absolute_error,0.07289004325866699,24.664234399795532,0.07289004325866699,24.664234399795532,1,True,4,37,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,108.7929859161377,,3.7955446243286133,2,True,10,37,4
LightGBM_FULL,,mean_absolute_error,,29.34548258781433,,29.34548258781433,1,True,9,37,4
LightGBMXT_FULL,,mean_absolute_error,,104.99744129180908,,104.99744129180908,1,True,8,37,4
KNeighborsUnif_FULL,,mean_absolute_error,,11.923506498336792,,11.923506498336792,1,True,6,37,4
KNeighborsDist_FULL,,mean_absolute_error,,10.83670449256897,,10.83670449256897,1,True,7,37,4
WeightedEnsemble_L2,-1.4250143864660363,mean_absolute_error,8.04439926147461,229.81845927238464,0.000728607177734375,0.9961371421813965,2,True,4,37,5
LightGBMXT,-1.4254663381372112,mean_absolute_error,0.02914285659790039,223.50595116615295,0.02914285659790039,223.50595116615295,1,True,3,37,5
KNeighborsUnif,-1.624320001333952,mean_absolute_error,8.014527797698975,5.316370964050293,8.014527797698975,5.316370964050293,1,True,1,37,5
KNeighborsDist,-1.6473681040819734,mean_absolute_error,14.474705457687378,7.38146448135376,14.474705457687378,7.38146448135376,1,True,2,37,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,123.44741177558899,,0.9961371421813965,2,True,8,37,5
LightGBMXT_FULL,,mean_absolute_error,,110.03037786483765,,110.03037786483765,1,True,7,37,5
KNeighborsUnif_FULL,,mean_absolute_error,,12.420896768569946,,12.420896768569946,1,True,5,37,5
KNeighborsDist_FULL,,mean_absolute_error,,10.494154453277588,,10.494154453277588,1,True,6,37,5
LightGBMXT,-1.4156393970603123,mean_absolute_error,0.0643911361694336,184.82170987129211,0.0643911361694336,184.82170987129211,1,True,3,37,6
WeightedEnsemble_L2,-1.4156393970603123,mean_absolute_error,0.06511187553405762,186.11079359054565,0.0007207393646240234,1.28908371925354,2,True,4,37,6
KNeighborsUnif,-1.6918400020122528,mean_absolute_error,13.31392765045166,6.2098798751831055,13.31392765045166,6.2098798751831055,1,True,1,37,6
KNeighborsDist,-1.7008334021539893,mean_absolute_error,7.092291593551636,13.734482049942017,7.092291593551636,13.734482049942017,1,True,2,37,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,149.49892139434814,,1.28908371925354,2,True,8,37,6
LightGBMXT_FULL,,mean_absolute_error,,148.2098376750946,,148.2098376750946,1,True,7,37,6
KNeighborsUnif_FULL,,mean_absolute_error,,21.714963912963867,,21.714963912963867,1,True,5,37,6
KNeighborsDist_FULL,,mean_absolute_error,,11.957028865814209,,11.957028865814209,1,True,6,37,6
LightGBMXT,-1.3760739915421232,mean_absolute_error,0.5585877895355225,204.99567675590515,0.5585877895355225,204.99567675590515,1,True,3,38,1
WeightedEnsemble_L2,-1.3760739915421232,mean_absolute_error,0.5592758655548096,205.83391189575195,0.0006880760192871094,0.8382351398468018,2,True,5,38,1
LightGBM,-1.466085306763649,mean_absolute_error,0.17289972305297852,43.693246364593506,0.17289972305297852,43.693246364593506,1,True,4,38,1
KNeighborsUnif,-1.6348800004780293,mean_absolute_error,2.940380096435547,3.0131688117980957,2.940380096435547,3.0131688117980957,1,True,1,38,1
KNeighborsDist,-1.6377990646660328,mean_absolute_error,14.758079767227173,13.367311477661133,14.758079767227173,13.367311477661133,1,True,2,38,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,88.91550993919373,,0.8382351398468018,2,True,10,38,1
LightGBM_FULL,,mean_absolute_error,,63.19527888298035,,63.19527888298035,1,True,9,38,1
LightGBMXT_FULL,,mean_absolute_error,,88.07727479934692,,88.07727479934692,1,True,8,38,1
KNeighborsUnif_FULL,,mean_absolute_error,,9.634025812149048,,9.634025812149048,1,True,6,38,1
KNeighborsDist_FULL,,mean_absolute_error,,13.989351987838745,,13.989351987838745,1,True,7,38,1
LightGBMXT,-1.4089234671145445,mean_absolute_error,0.1662275791168213,151.45499062538147,0.1662275791168213,151.45499062538147,1,True,3,38,2
WeightedEnsemble_L2,-1.4089234671145445,mean_absolute_error,0.16686129570007324,152.6852777004242,0.0006337165832519531,1.2302870750427246,2,True,5,38,2
LightGBM,-1.6242417685031891,mean_absolute_error,0.11576271057128906,21.902904272079468,0.11576271057128906,21.902904272079468,1,True,4,38,2
KNeighborsUnif,-1.6502399990916252,mean_absolute_error,14.725847005844116,17.283835649490356,14.725847005844116,17.283835649490356,1,True,1,38,2
KNeighborsDist,-1.662052120127529,mean_absolute_error,7.676302671432495,14.725698709487915,7.676302671432495,14.725698709487915,1,True,2,38,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,152.674578666687,,1.2302870750427246,2,True,10,38,2
LightGBM_FULL,,mean_absolute_error,,29.69185447692871,,29.69185447692871,1,True,9,38,2
LightGBMXT_FULL,,mean_absolute_error,,151.4442915916443,,151.4442915916443,1,True,8,38,2
KNeighborsUnif_FULL,,mean_absolute_error,,12.513197660446167,,12.513197660446167,1,True,6,38,2
KNeighborsDist_FULL,,mean_absolute_error,,10.05403184890747,,10.05403184890747,1,True,7,38,2
LightGBMXT,-1.4112746504347073,mean_absolute_error,0.06965208053588867,220.18039679527283,0.06965208053588867,220.18039679527283,1,True,3,38,3
WeightedEnsemble_L2,-1.4112746504347073,mean_absolute_error,0.07038688659667969,229.85169982910156,0.0007348060607910156,9.671303033828735,2,True,4,38,3
KNeighborsUnif,-1.6650399981200694,mean_absolute_error,11.615666627883911,13.053870439529419,11.615666627883911,13.053870439529419,1,True,1,38,3
KNeighborsDist,-1.674056939163804,mean_absolute_error,11.361971616744995,12.672922611236572,11.361971616744995,12.672922611236572,1,True,2,38,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,253.4543776512146,,9.671303033828735,2,True,8,38,3
LightGBMXT_FULL,,mean_absolute_error,,243.78307461738586,,243.78307461738586,1,True,7,38,3
KNeighborsUnif_FULL,,mean_absolute_error,,5.856067895889282,,5.856067895889282,1,True,5,38,3
KNeighborsDist_FULL,,mean_absolute_error,,7.818865060806274,,7.818865060806274,1,True,6,38,3
WeightedEnsemble_L2,-1.4749142149418593,mean_absolute_error,0.25852155685424805,214.06601691246033,0.0008556842803955078,0.304734468460083,2,True,5,38,4
LightGBM,-1.475058266144991,mean_absolute_error,0.1750192642211914,58.13636088371277,0.1750192642211914,58.13636088371277,1,True,4,38,4
LightGBMXT,-1.4783880212351679,mean_absolute_error,0.08264660835266113,155.62492156028748,0.08264660835266113,155.62492156028748,1,True,3,38,4
KNeighborsUnif,-1.695359999448061,mean_absolute_error,6.766778230667114,15.758220672607422,6.766778230667114,15.758220672607422,1,True,1,38,4
KNeighborsDist,-1.7011970578208566,mean_absolute_error,6.568347454071045,9.748472929000854,6.568347454071045,9.748472929000854,1,True,2,38,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,167.73130202293396,,0.304734468460083,2,True,10,38,4
